,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_서브색상,하의_카테고리,하의_디테일,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_서브색상,상의_옷깃,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,아우터_옷깃,아우터_서브색상,아우터_넥라인,원피스_기장,원피스_색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_서브색상,원피스_옷깃
1442,819515,아방가르드,"하의, 상의",3,니렝스,브라운,베이지,스커트,"['페플럼', '플레어', '단추', '비대칭', '슬릿']",['우븐'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1443,819516,아방가르드,"하의, 상의",3,니렝스,브라운,베이지,스커트,"['페플럼', '플레어', '단추', '비대칭', '슬릿']",['우븐'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1444,819517,아방가르드,"하의, 상의",3,니렝스,브라운,베이지,스커트,"['페플럼', '플레어', '단추', '비대칭', '슬릿']",['우븐'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1445,819518,아방가르드,"하의, 상의",3,니렝스,브라운,베이지,스커트,"['페플럼', '플레어', '단추', '비대칭', '슬릿']",['우븐'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1446,819519,아방가르드,"하의, 상의",3,니렝스,브라운,베이지,스커트,"['페플럼', '플레어', '단추', '비대칭', '슬릿']",['우븐'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1447,819520,아방가르드,"하의, 상의",3,니렝스,브라운,베이지,스커트,"['페플럼', '플레어', '단추', '비대칭', '슬릿']",['우븐'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1448,819523,아방가르드,"하의, 상의",3,니렝스,브라운,베이지,스커트,"['페플럼', '플레어', '단추', '비대칭', '슬릿']",['우븐'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1449,819524,아방가르드,"하의, 상의",3,니렝스,브라운,베이지,스커트,"['페플럼', '플레어', '단추', '비대칭', '슬릿']",['우븐'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1450,819525,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1451,819526,아방가르드,"하의, 상의",3,미디,,,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1452,819527,아방가르드,"하의, 상의",3,미디,와인,,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1453,819528,아방가르드,"하의, 상의",3,미디,와인,,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1454,819529,아방가르드,"하의, 상의",3,미디,와인,,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1455,819530,아방가르드,"하의, 상의",3,미디,와인,,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1456,819533,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1457,819534,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1458,819535,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1459,819536,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1460,819537,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1461,819538,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1462,819539,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1463,819540,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1464,819543,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1465,819544,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1466,819545,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1467,819546,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1468,819547,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1469,819548,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1470,819549,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1471,819550,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1472,819553,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1473,819554,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1474,819555,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1475,819556,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1476,819557,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1477,819558,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1478,819559,아방가르드,"하의, 상의",3,미디,와인,블루,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1479,820539,아방가르드,"아우터, 하의",4,미디,그레이,화이트,스커트,"['버클', '슬릿']",['우븐'],['체크'],노멀,,,,,,,,,,,,롱,브라운,코트,"['싱글브레스티드', '포켓']",긴팔,['울/캐시미어'],['무지'],오버사이즈,테일러드칼라,,,,,,,,,,,,,
1480,820548,아방가르드,"아우터, 하의",4,미디,그레이,화이트,스커트,"['버클', '슬릿']",['우븐'],['체크'],노멀,,,,,,,,,,,,롱,브라운,코트,"['싱글브레스티드', '포켓']",긴팔,['울/캐시미어'],['무지'],오버사이즈,테일러드칼라,,,,,,,,,,,,,
1481,820556,아방가르드,"아우터, 하의",4,미디,그레이,화이트,스커트,"['버클', '슬릿']",['우븐'],['체크'],노멀,,,,,,,,,,,,롱,브라운,코트,"['싱글브레스티드', '포켓']",긴팔,['울/캐시미어'],['무지'],오버사이즈,테일러드칼라,,,,,,,,,,,,,
1482,820557,아방가르드,"아우터, 하의",4,미디,그레이,화이트,스커트,"['버클', '슬릿']",['우븐'],['체크'],노멀,,,,,,,,,,,,롱,브라운,코트,"['싱글브레스티드', '포켓']",긴팔,['울/캐시미어'],['무지'],오버사이즈,테일러드칼라,,,,,,,,,,,,,
1483,820558,아방가르드,"아우터, 하의",4,미디,그레이,화이트,스커트,"['버클', '슬릿']",['우븐'],['체크'],노멀,,,,,,,,,,,,롱,브라운,코트,"['싱글브레스티드', '포켓']",긴팔,['울/캐시미어'],['무지'],오버사이즈,테일러드칼라,,,,,,,,,,,,,
1484,820559,아방가르드,"아우터, 하의",4,미디,그레이,화이트,스커트,"['버클', '슬릿']",['우븐'],['체크'],노멀,,,,,,,,,,,,롱,브라운,코트,"['싱글브레스티드', '포켓']",긴팔,['울/캐시미어'],['무지'],오버사이즈,테일러드칼라,,,,,,,,,,,,,
1485,820561,아방가르드,"아우터, 하의",4,미디,그레이,화이트,스커트,"['버클', '슬릿']",['우븐'],['체크'],노멀,,,,,,,,,,,,롱,브라운,코트,"['싱글브레스티드', '포켓']",긴팔,['울/캐시미어'],['무지'],오버사이즈,테일러드칼라,,,,,,,,,,,,,
1486,821814,아방가르드,"하의, 상의",3,,블랙,,,,,,,노멀,와인,블라우스,,긴팔,['시폰'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1487,821815,아방가르드,"하의, 상의",3,발목,,,팬츠,,['우븐'],,와이드,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1488,821816,아방가르드,"하의, 상의",3,발목,,,팬츠,,['우븐'],,와이드,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1489,821817,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,와인,블라우스,,긴팔,['시폰'],,,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1490,821818,아방가르드,"하의, 상의",3,발목,,,팬츠,,['우븐'],,와이드,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1491,821821,아방가르드,"하의, 상의",3,발목,,,팬츠,,['우븐'],,와이드,노멀,그레이,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1492,821822,아방가르드,"하의, 상의",3,발목,,,팬츠,,['우븐'],,와이드,노멀,그레이,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1493,821823,아방가르드,"하의, 상의",3,발목,,,팬츠,,['우븐'],,와이드,노멀,그레이,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1494,821824,아방가르드,"하의, 상의",3,발목,,,팬츠,,['우븐'],,와이드,노멀,와인,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,실버,,,,,,,,,,,,,,,,,,,,,,,
1495,821825,아방가르드,"하의, 상의",3,발목,,,팬츠,,['우븐'],,와이드,노멀,와인,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,실버,,,,,,,,,,,,,,,,,,,,,,,
1496,821826,아방가르드,"하의, 상의",3,발목,와인,,팬츠,,['우븐'],,와이드,노멀,와인,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,실버,,,,,,,,,,,,,,,,,,,,,,,
1497,821827,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,와인,블라우스,,긴팔,['시폰'],,,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1498,821828,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,그레이,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1499,821831,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,와인,블라우스,,긴팔,['시폰'],,,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1500,821832,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,그레이,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1501,821833,아방가르드,"하의, 상의",3,,블랙,,,,,,,노멀,그레이,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1502,821834,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1503,821835,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,와인,블라우스,,긴팔,['시폰'],,,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1504,821836,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1505,821837,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1506,821838,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1507,821841,아방가르드,"하의, 상의",3,,블랙,,,,,,,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1508,821842,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1509,821843,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1510,821844,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1511,821845,아방가르드,"하의, 상의",3,,블랙,,,,,,,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1512,821846,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1513,821847,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1514,821848,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,와이드,노멀,실버,티셔츠,,긴팔,"['시폰', '니트']",['그래픽'],,노멀,와인,,,,,,,,,,,,,,,,,,,,,,,
1515,837549,아방가르드,"아우터, 상의",2,,,,,,,,,,베이지,,,긴팔,,,,,,,하프,,재킷,['싱글브레스티드'],,['린넨'],['무지'],루즈,테일러드칼라,,,,,,,,,,,,,
1516,882659,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,"['패딩', '저지']",,노멀,,블랙,,,,,,,,,,,,
1517,882660,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,"['패딩', '저지']",,노멀,,블랙,,,,,,,,,,,,
1518,882661,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,"['패딩', '저지']",,노멀,,블랙,,,,,,,,,,,,
1519,882664,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,"['패딩', '저지']",,노멀,,블랙,,,,,,,,,,,,
1520,882665,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,"['패딩', '저지']",,노멀,,블랙,,,,,,,,,,,,
1521,882666,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,"['패딩', '저지']",,노멀,,블랙,,,,,,,,,,,,
1522,882667,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,"['패딩', '저지']",,노멀,,블랙,,,,,,,,,,,,
1523,882668,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,"['패딩', '저지']",,노멀,,블랙,,,,,,,,,,,,
1524,882669,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,"['패딩', '저지']",,노멀,,블랙,,,,,,,,,,,,
1525,882670,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],노멀,,,,,,,,,,,,롱,베이지,점퍼,,긴팔,"['패딩', '저지']",,루즈,,블랙,,,,,,,,,,,,
1526,882671,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,"['패딩', '저지']",,노멀,,블랙,,,,,,,,,,,,
1527,882674,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,['패딩'],,노멀,,블랙,라운드넥,,,,,,,,,,,
1528,882675,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,['패딩'],,노멀,,블랙,라운드넥,,,,,,,,,,,
1529,882676,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,['패딩'],,노멀,,블랙,라운드넥,,,,,,,,,,,
1530,882678,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,['패딩'],,노멀,,블랙,라운드넥,,,,,,,,,,,
1531,882679,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,['패딩'],,노멀,,블랙,,,,,,,,,,,,
1532,882680,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,['패딩'],,노멀,,블랙,,,,,,,,,,,,
1533,882681,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,['패딩'],,노멀,,블랙,,,,,,,,,,,,
1534,882684,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,,,,,,,,,,,,롱,베이지,재킷,,긴팔,['패딩'],,노멀,,블랙,,,,,,,,,,,,
1535,907727,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,루즈,노멀,화이트,블라우스,,7부소매,,['스트라이프'],브이넥,루즈,블랙,,,,,,,,,,,,,,,,,,,,,,,
1536,907728,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],,루즈,노멀,화이트,블라우스,,7부소매,,['스트라이프'],브이넥,루즈,블랙,,,,,,,,,,,,,,,,,,,,,,,
