,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_옷깃,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,하의_디테일,아우터_넥라인,상의_서브색상,아우터_서브색상,원피스_기장,원피스_색상,원피스_서브색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,상의_옷깃,하의_서브색상,원피스_옷깃
845,810795,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
846,810796,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
847,810797,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
848,810798,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
849,810799,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
850,810802,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
851,810803,웨스턴,"하의, 상의",3,,카키,,,,,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
852,810805,웨스턴,"하의, 상의",3,,카키,,,,,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
853,810806,웨스턴,"하의, 상의",3,,카키,,,,,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
854,810807,웨스턴,"하의, 상의",3,,카키,,,,,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
855,810808,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
856,810809,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
857,810812,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
858,810814,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
859,810815,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
860,810816,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
861,820871,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
862,820872,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
863,820873,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
864,820874,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
865,820875,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
866,820878,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
867,820879,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
868,820880,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
869,820881,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
870,820882,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
871,820883,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,,긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
872,820884,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,,긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
873,820885,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,,긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
874,820888,웨스턴,"아우터, 하의",4,,블랙,,,,,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
875,820891,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
876,820894,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
877,820895,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
878,820899,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
879,820900,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
880,820901,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
881,820902,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
882,820903,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
883,820904,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,,긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
884,820905,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,,긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
885,820912,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
886,820913,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
887,820914,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],,스키니,,,,,,,,,,하프,브라운,재킷,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
888,831171,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
889,831172,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
890,831173,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
891,831174,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
892,831175,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
893,831176,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
894,831179,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
895,831180,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
896,831181,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
897,831182,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
898,831183,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
899,831184,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
900,831185,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
901,831186,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
902,831189,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
903,831190,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
904,831191,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
905,831192,웨스턴,"하의, 상의",3,미니,화이트,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,블랙,
906,831193,웨스턴,"하의, 상의",3,미니,블랙,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,화이트,
907,831196,웨스턴,"하의, 상의",3,미니,블랙,스커트,,['믹스'],노멀,,블랙,티셔츠,,긴팔,,['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,화이트,
908,843968,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['가죽'],['무지'],스키니,,,,,,,,,,하프,브라운,점퍼,,['퍼트리밍'],긴팔,['무스탕'],['무지'],오버사이즈,,,,,,,,,,,,,,,,,
909,843969,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['가죽'],['무지'],스키니,,,,,,,,,,하프,브라운,점퍼,,['퍼트리밍'],긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
910,843970,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['가죽'],['무지'],스키니,,,,,,,,,,하프,브라운,점퍼,,['퍼트리밍'],긴팔,['무스탕'],['무지'],오버사이즈,,,,,,,,,,,,,,,,,
911,843974,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['가죽'],['무지'],스키니,,,,,,,,,,하프,브라운,점퍼,,['퍼트리밍'],긴팔,['무스탕'],['무지'],오버사이즈,,,,,,,,,,,,,,,,,
912,843975,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['가죽'],['무지'],스키니,,,,,,,,,,하프,브라운,점퍼,,['퍼트리밍'],긴팔,['무스탕'],['무지'],오버사이즈,,,,,,,,,,,,,,,,,
913,931058,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],루즈,노멀,화이트,티셔츠,,반팔,['저지'],['무지'],라운드넥,노멀,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,밴드칼라,,
914,931068,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],루즈,노멀,화이트,티셔츠,,반팔,['저지'],['무지'],라운드넥,노멀,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,밴드칼라,,
915,931069,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],루즈,노멀,브라운,티셔츠,,반팔,['저지'],['무지'],라운드넥,노멀,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,밴드칼라,,
916,931070,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],루즈,노멀,화이트,티셔츠,,반팔,['저지'],['무지'],라운드넥,노멀,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,밴드칼라,,
917,931073,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],루즈,노멀,화이트,티셔츠,,반팔,['저지'],['무지'],,노멀,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
918,931074,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],루즈,노멀,화이트,티셔츠,,반팔,['저지'],['무지'],,노멀,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
919,931075,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],루즈,노멀,화이트,티셔츠,,반팔,['저지'],['무지'],라운드넥,노멀,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,밴드칼라,,
920,931076,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],루즈,노멀,화이트,티셔츠,,반팔,['저지'],['무지'],라운드넥,노멀,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,밴드칼라,,
921,931077,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],루즈,노멀,화이트,티셔츠,,반팔,['저지'],['무지'],라운드넥,노멀,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,밴드칼라,,
922,931078,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],루즈,노멀,화이트,티셔츠,,반팔,['저지'],['무지'],라운드넥,노멀,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,밴드칼라,,
923,931079,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],루즈,노멀,화이트,티셔츠,,반팔,['저지'],['무지'],라운드넥,노멀,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,밴드칼라,,
924,94059,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,노멀,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,루즈,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
925,94060,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,노멀,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,루즈,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
926,94068,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,노멀,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,루즈,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
927,96236,웨스턴,"아우터, 상의",2,,,,,,,,블랙,니트웨어,,민소매,['니트'],['무지'],터틀넥,타이트,하프,,베스트,,"['단추', '프린지']",,,['무지'],루즈,,브이넥,화이트,,,,,,,,,,,,,,
928,96237,웨스턴,"아우터, 상의",2,,,,,,,,블랙,니트웨어,,민소매,['니트'],['무지'],터틀넥,타이트,하프,,베스트,,"['단추', '프린지']",,,['무지'],루즈,,브이넥,화이트,,,,,,,,,,,,,,
929,96238,웨스턴,"아우터, 상의",2,,,,,,,,블랙,니트웨어,,민소매,['니트'],['무지'],터틀넥,타이트,하프,,베스트,,"['단추', '프린지']",,,['무지'],루즈,,브이넥,화이트,,,,,,,,,,,,,,
930,96239,웨스턴,"아우터, 상의",2,,,,,,,,블랙,니트웨어,,민소매,['니트'],['무지'],터틀넥,타이트,하프,,베스트,,"['단추', '프린지']",,,['무지'],루즈,,브이넥,화이트,,,,,,,,,,,,,,
931,96240,웨스턴,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,,블랙,니트웨어,,민소매,['니트'],['무지'],터틀넥,타이트,하프,,베스트,,"['단추', '프린지']",,,['무지'],루즈,,브이넥,화이트,,,,,,,,,,,,,,
932,96244,웨스턴,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,,블랙,니트웨어,,민소매,['니트'],['무지'],터틀넥,타이트,하프,,베스트,,"['단추', '프린지']",,,['무지'],루즈,,브이넥,화이트,,,,,,,,,,,,,,
933,96245,웨스턴,"아우터, 상의",2,,,,,,,,블랙,니트웨어,,민소매,['니트'],['무지'],터틀넥,타이트,하프,,베스트,,"['단추', '프린지']",,,['무지'],루즈,,브이넥,화이트,,,,,,,,,,,,,,
934,96246,웨스턴,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,,,니트웨어,,,['니트'],['무지'],터틀넥,타이트,하프,블랙,베스트,,"['단추', '프린지']",민소매,,['무지'],루즈,,브이넥,,화이트,,,,,,,,,,,,,
935,96247,웨스턴,"아우터, 상의",2,,,,,,,,,니트웨어,,,['니트'],['무지'],터틀넥,타이트,하프,블랙,베스트,,"['단추', '프린지']",민소매,,['무지'],루즈,,브이넥,,화이트,,,,,,,,,,,,,
936,96249,웨스턴,"아우터, 상의",2,,,,,,,,,니트웨어,,,['니트'],['무지'],터틀넥,타이트,하프,블랙,베스트,,"['단추', '프린지']",민소매,,['무지'],루즈,,브이넥,,화이트,,,,,,,,,,,,,
937,973679,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],노멀,,,,,,,,,,노말,베이지,재킷,테일러드칼라,"['스티치', '버클']",긴팔,['무스탕'],['무지'],노멀,,,,,,,,,,,,,,,,,
938,973680,웨스턴,"아우터, 하의, 상의",10,발목,,청바지,['데님'],['무지'],노멀,롱,,티셔츠,,,['니트'],['그래픽'],라운드넥,노멀,,베이지,,,,긴팔,,,,['디스트로이드'],,,,,,,,,,,,,,,,
939,973685,웨스턴,"아우터, 상의",2,,,,,,,롱,,티셔츠,,,['니트'],['그래픽'],라운드넥,노멀,,베이지,,,,긴팔,,,,,,,,,,,,,,,,,,,,
940,975692,웨스턴,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],노멀,,브라운,니트웨어,,없음,['니트'],['무지'],유넥,노멀,롱,베이지,코트,테일러드칼라,['포켓'],긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,
941,99343,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],,노멀,노멀,브라운,티셔츠,,긴팔,['저지'],['무지'],터틀넥,타이트,노말,,가디건,,,,['니트'],['무지'],노멀,"['플레어', '슬릿']",라운드넥,,,,,,,,,,,,,,,
942,99346,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],,노멀,노멀,브라운,티셔츠,,없음,['저지'],['무지'],터틀넥,타이트,노말,베이지,가디건,,,긴팔,['니트'],['무지'],노멀,"['플레어', '슬릿']",라운드넥,,,,,,,,,,,,,,,
943,99352,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],,노멀,노멀,브라운,티셔츠,,없음,['저지'],['무지'],터틀넥,타이트,노말,베이지,가디건,,,긴팔,['니트'],['무지'],노멀,"['플레어', '슬릿']",라운드넥,,,,,,,,,,,,,,,
944,996848,웨스턴,"하의, 상의",3,미니,화이트,팬츠,['데님'],,노멀,롱,블랙,셔츠,"['단추', '포켓']",7부소매,['우븐'],['페이즐리'],,루즈,,,,,,,,,,,,실버,,,,,,,,,,,,,,
945,996853,웨스턴,"하의, 상의",3,미니,화이트,팬츠,['데님'],,노멀,롱,블랙,셔츠,"['단추', '포켓']",7부소매,['우븐'],['페이즐리'],,루즈,,,,,,,,,,,,실버,,,,,,,,,,,,,,
946,996855,웨스턴,"하의, 상의",3,미니,화이트,팬츠,['데님'],,노멀,롱,블랙,셔츠,"['단추', '포켓']",7부소매,['우븐'],['페이즐리'],,루즈,,,,,,,,,,,,실버,,,,,,,,,,,,,,
947,996858,웨스턴,"하의, 상의",3,미니,화이트,팬츠,['데님'],,노멀,노멀,블랙,셔츠,"['단추', '포켓']",7부소매,['우븐'],['페이즐리'],,루즈,,,,,,,,,,,,화이트,,,,,,,,,,,,,,
948,996859,웨스턴,"하의, 상의",3,미니,화이트,팬츠,['데님'],,노멀,노멀,블랙,셔츠,"['단추', '포켓']",7부소매,['우븐'],['페이즐리'],,루즈,,,,,,,,,,,,실버,,,,,,,,,,,,,,
949,996860,웨스턴,"하의, 상의",3,미니,화이트,팬츠,['데님'],,노멀,노멀,블랙,셔츠,"['단추', '포켓']",7부소매,['우븐'],['페이즐리'],,루즈,,,,,,,,,,,,실버,,,,,,,,,,,,,,
