,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_서브색상,상의_카테고리,상의_옷깃,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,상의_기장,하의_서브색상,하의_디테일,상의_넥라인,원피스_색상,원피스_서브색상,원피스_소매기장,아우터_옷깃,아우터_서브색상,원피스_기장,원피스_카테고리,원피스_디테일,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_옷깃
2672,972137,히피,"하의, 원피스, 상의",9,발목,,팬츠,['스판덱스'],['무지'],스키니,,,블라우스,,['태슬'],,['니트'],['그래픽'],루즈,,,,,,,,,,롱,,,,블랙,실버,긴팔,,,,,,,,,,
2673,972138,히피,"하의, 원피스, 상의",9,발목,,팬츠,['스판덱스'],['무지'],스키니,,,블라우스,,['태슬'],,['니트'],['그래픽'],노멀,,,,,,,,,,롱,,,,블랙,실버,긴팔,,,,,,,,,,
2674,972139,히피,"하의, 원피스, 상의",9,발목,,팬츠,['스판덱스'],['무지'],스키니,,,블라우스,,['태슬'],,['니트'],['그래픽'],루즈,,,,,,,,,,롱,,,라운드넥,블랙,실버,긴팔,,,,,,,,,,
2675,972141,히피,"하의, 원피스, 상의",9,발목,,팬츠,['스판덱스'],['무지'],스키니,,,블라우스,,['태슬'],,['니트'],['그래픽'],루즈,,,,,,,,,,롱,,,라운드넥,블랙,실버,긴팔,,,,,,,,,,
2676,973211,히피,"하의, 상의",3,발목,네이비,청바지,['데님'],,스키니,베이지,브라운,니트웨어,,,긴팔,['니트'],['믹스'],루즈,,,,,,,,,,노멀,,,터틀넥,,,,,,,,,,,,,
2677,973212,히피,"하의, 상의",3,발목,네이비,청바지,['데님'],,스키니,베이지,브라운,니트웨어,,,긴팔,['니트'],['믹스'],루즈,,,,,,,,,,노멀,,,터틀넥,,,,,,,,,,,,,
2678,973215,히피,"하의, 상의",3,발목,네이비,청바지,['데님'],,스키니,베이지,브라운,니트웨어,,,긴팔,['니트'],['믹스'],루즈,,,,,,,,,,노멀,,,터틀넥,,,,,,,,,,,,,
2679,974285,히피,"아우터, 상의",2,,,,,,,,,탑,,"['단추', '리본']",,['저지'],['무지'],타이트,맥시,그레이,가디건,,7부소매,['시폰'],['페이즐리'],,루즈,노멀,,,스퀘어넥,,,,,화이트,,,,,,,,
2680,974289,히피,"아우터, 상의",2,,,,,,,,,탑,,['단추'],,['저지'],['무지'],타이트,맥시,그레이,가디건,,7부소매,['시폰'],['페이즐리'],,루즈,노멀,,,스퀘어넥,,,,,화이트,,,,,,,,
2681,980383,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,베이지,,반팔,,,,,,,,,,
2682,980384,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,베이지,,반팔,,,,,,,,,,
2683,980385,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,베이지,,반팔,,,,,,,,,,
2684,980388,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,베이지,,반팔,,,,,,,,,,
2685,980389,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,베이지,,반팔,,,,,,,,,,
2686,980390,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,베이지,,반팔,,,,,,,,,,
2687,980391,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,베이지,,반팔,,,,,,,,,,
2688,980392,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,베이지,,반팔,,,,,,,,,,
2689,980393,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,베이지,,긴팔,,,,,,,,,,
2690,980394,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,베이지,,긴팔,,,,,,,,,,
2691,980395,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,베이지,,긴팔,,,,,,,,,,
2692,980398,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,베이지,,긴팔,,,,,,,,,,
2693,980399,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2694,980400,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2695,980401,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2696,980402,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2697,980403,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2698,980404,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2699,980405,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2700,980408,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2701,980409,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2702,980410,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2703,980411,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2704,980412,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2705,980413,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2706,980414,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2707,980415,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2708,980418,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2709,980419,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2710,980420,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2711,980421,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2712,980422,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2713,980423,히피,"원피스, 상의",5,,,,,,,,,블라우스,,['레이스'],,['우븐'],['무지'],노멀,,,,,,,,,,롱,,,오프숄더,베이지,,긴팔,,,,,,,,,,
2714,980424,히피,"원피스, 상의",5,,,,,,,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,,오프숄더,블랙,베이지,긴팔,,,,,,,,,,
2715,980425,히피,"원피스, 상의",5,,,,,,,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,,오프숄더,블랙,베이지,긴팔,,,,,,,,,,
2716,980428,히피,"원피스, 상의",5,,,,,,,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,,오프숄더,블랙,베이지,긴팔,,,,,,,,,,
2717,980429,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,긴팔,,,,,,,,,,
2718,980430,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,긴팔,,,,,,,,,,
2719,980431,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,긴팔,,,,,,,,,,
2720,980432,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,긴팔,,,,,,,,,,
2721,980433,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,긴팔,,,,,,,,,,
2722,980434,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,긴팔,,,,,,,,,,
2723,980435,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,긴팔,,,,,,,,,,
2724,980438,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,7부소매,,,,,,,,,,
2725,980439,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,7부소매,,,,,,,,,,
2726,980440,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,7부소매,,,,,,,,,,
2727,980441,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,7부소매,,,,,,,,,,
2728,980442,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,7부소매,,,,,,,,,,
2729,980443,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,7부소매,,,,,,,,,,
2730,980444,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,7부소매,,,,,,,,,,
2731,980445,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,7부소매,,,,,,,,,,
2732,980448,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,7부소매,,,,,,,,,,
2733,980449,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,7부소매,,,,,,,,,,
2734,980450,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,,7부소매,,,,,,,,,,
2735,980451,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,7부소매,,,,,,,,,,
2736,980452,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,7부소매,,,,,,,,,,
2737,980453,히피,"하의, 원피스, 상의",9,미니,,청바지,['데님'],['무지'],스키니,,,블라우스,,,,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,['디스트로이드'],오프숄더,블랙,베이지,7부소매,,,,,,,,,,
2738,980454,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2739,980455,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2740,980458,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2741,980459,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2742,980460,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2743,980461,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2744,980462,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2745,980463,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2746,980471,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2747,980472,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2748,980473,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2749,980482,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2750,980483,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2751,980484,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2752,980485,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2753,980488,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2754,980489,히피,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,네이비,블라우스,,['러플'],7부소매,['우븐'],"['무지', '플로럴']",노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
2755,980890,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],스키니,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2756,980891,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],스키니,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2757,980892,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],스키니,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2758,980893,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],스키니,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2759,980894,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],스키니,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2760,980895,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],스키니,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2761,980896,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],스키니,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2762,980897,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],스키니,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2763,980900,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],스키니,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2764,980901,히피,"하의, 상의",3,,블루,,,,,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2765,980902,히피,"하의, 상의",3,,블루,,,,,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2766,980903,히피,"하의, 상의",3,,블루,,,,,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2767,980904,히피,"하의, 상의",3,,블루,,,,,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2768,980905,히피,"하의, 상의",3,,블루,,,,,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
2769,980906,히피,"하의, 상의",3,,블루,,,,,화이트,퍼플,티셔츠,,,긴팔,['우븐'],"['플로럴', '페이즐리']",노멀,,,,,,,,,,,,,오프숄더,,,,,,,,,,,,,
