,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_카테고리,상의_옷깃,상의_소매기장,상의_소재,상의_프린트,상의_핏,상의_서브색상,상의_기장,상의_디테일,상의_넥라인,하의_서브색상,하의_디테일,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,아우터_서브색상,아우터_옷깃,원피스_카테고리,원피스_디테일,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_기장,원피스_색상,원피스_서브색상,원피스_소매기장,원피스_옷깃
3271,982950,레트로,"하의, 상의",3,,스카이블루,청바지,['데님'],,노멀,오렌지,블라우스,셔츠칼라,긴팔,['우븐'],['플로럴'],노멀,퍼플,노멀,"['프릴', '퍼프']",브이넥,,,,,,,,,,,,,,,,,,,,,,,,
3272,985339,레트로,"하의, 상의",3,니렝스,핑크,스커트,['우븐'],['도트'],노멀,화이트,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],오버사이즈,,,['드롭숄더'],,,,,,,,,,,,,,,,,,,,,,,,,
3273,985340,레트로,"하의, 상의",3,니렝스,핑크,스커트,['우븐'],['도트'],노멀,화이트,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],오버사이즈,,,['드롭숄더'],,,,,,,,,,,,,,,,,,,,,,,,,
3274,987406,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3275,987407,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3276,987408,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3277,987409,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3278,987410,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3279,987411,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3280,987412,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],,,,,,,,,,,,,,,,,,,,,,,,,
3281,987413,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],,,,,,,,,,,,,,,,,,,,,,,,,
3282,987416,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3283,987417,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3284,987418,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],,,,,,,,,,,,,,,,,,,,,,,,,
3285,987419,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],,,,,,,,,,,,,,,,,,,,,,,,,
3286,987420,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3287,987421,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3288,987423,레트로,"하의, 상의",3,발목,화이트,팬츠,['스판덱스'],['무지'],스키니,네이비,블라우스,,반팔,['우븐'],['플로럴'],루즈,레드,롱,['프릴'],라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3289,988433,레트로,"하의, 원피스, 상의",9,니렝스,,스커트,['우븐'],['도트'],노멀,,블라우스,,,['우븐'],['도트'],노멀,,크롭,,브이넥,,,,,,,,,,,,,,,,,,,,,블랙,화이트,반팔,
3290,988436,레트로,"하의, 원피스, 상의",9,니렝스,,스커트,['우븐'],['도트'],노멀,,블라우스,,,['우븐'],['도트'],노멀,,크롭,,브이넥,,,,,,,,,,,,,,,,,,,,,블랙,화이트,반팔,
3291,988437,레트로,"하의, 원피스, 상의",9,니렝스,,스커트,['우븐'],['도트'],노멀,,블라우스,,,['우븐'],['도트'],노멀,,크롭,,브이넥,,,,,,,,,,,,,,,,,,,,,블랙,화이트,반팔,
3292,988440,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,브이넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
3293,988441,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,브이넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
3294,988442,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,브이넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
3295,988446,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,브이넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
3296,988447,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,브이넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
3297,988448,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,브이넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
3298,988449,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,브이넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
3299,988450,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,브이넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
3300,988451,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,브이넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
3301,988452,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,브이넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
3302,988453,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,브이넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
3303,988456,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,브이넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
3304,988457,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,브이넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
3305,988458,레트로,"하의, 상의",3,미디,블랙,스커트,['우븐'],['도트'],노멀,블랙,블라우스,,반팔,['우븐'],['도트'],노멀,화이트,크롭,,,화이트,,,,,,,,,,,,,,,,,,,,,,,
3306,989234,레트로,"하의, 상의",3,,스카이블루,,,,,베이지,탑,,민소매,['니트'],['무지'],노멀,,노멀,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3307,989247,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],노멀,베이지,탑,,민소매,['니트'],['무지'],노멀,,노멀,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3308,989248,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],노멀,베이지,탑,,민소매,['니트'],['무지'],노멀,,노멀,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3309,989249,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],노멀,베이지,탑,,민소매,['니트'],['무지'],노멀,,노멀,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3310,989250,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],노멀,베이지,탑,,민소매,['니트'],['무지'],노멀,,노멀,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3311,989251,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],노멀,베이지,탑,,민소매,['니트'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
3312,989252,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],노멀,베이지,탑,,민소매,['니트'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
3313,989253,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],노멀,베이지,탑,,민소매,['니트'],['무지'],노멀,,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
3314,989254,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],노멀,베이지,탑,,민소매,['니트'],['무지'],노멀,,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
3315,989257,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],노멀,베이지,탑,,민소매,['니트'],['무지'],노멀,,노멀,,라운드넥,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,
3316,989258,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],노멀,베이지,탑,,민소매,['니트'],['무지'],노멀,,노멀,,라운드넥,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,
3317,989259,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],노멀,베이지,탑,,민소매,['니트'],['무지'],노멀,,노멀,,라운드넥,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,
3318,992629,레트로,"아우터, 하의, 상의",10,미니,,스커트,['우븐'],['무지'],스키니,,티셔츠,,,['우븐'],['레터링'],,,노멀,,라운드넥,,,하프,레드,재킷,,반팔,['우븐'],['체크'],,루즈,블루,테일러드칼라,,,,,,,,,,,
3319,992630,레트로,"아우터, 하의, 상의",10,미니,화이트,스커트,['우븐'],['무지'],스키니,화이트,티셔츠,,반팔,['우븐'],['레터링'],루즈,레드,노멀,,라운드넥,,,하프,블루,재킷,,반팔,['우븐'],['체크'],,루즈,레드,테일러드칼라,,,,,,,,,,,
3320,992631,레트로,"아우터, 하의, 상의",10,미니,화이트,스커트,['우븐'],['무지'],스키니,화이트,티셔츠,,반팔,['우븐'],['레터링'],루즈,레드,노멀,,라운드넥,,,하프,블루,재킷,,반팔,['우븐'],['체크'],,루즈,레드,테일러드칼라,,,,,,,,,,,
3321,992632,레트로,"아우터, 하의, 상의",10,미니,화이트,스커트,['우븐'],['무지'],스키니,화이트,티셔츠,,반팔,['우븐'],['레터링'],루즈,레드,노멀,,라운드넥,,,하프,블루,재킷,,반팔,['우븐'],['체크'],,루즈,레드,테일러드칼라,,,,,,,,,,,
3322,992633,레트로,"아우터, 하의, 상의",10,미니,화이트,스커트,['우븐'],['무지'],스키니,화이트,티셔츠,,반팔,['우븐'],['레터링'],루즈,레드,노멀,,라운드넥,,,하프,블루,재킷,,반팔,['우븐'],['체크'],,루즈,레드,테일러드칼라,,,,,,,,,,,
3323,992638,레트로,"아우터, 하의, 상의",10,미니,화이트,스커트,['우븐'],['무지'],스키니,화이트,티셔츠,,반팔,['우븐'],['레터링'],,핑크,노멀,,라운드넥,,,하프,핑크,재킷,,반팔,['우븐'],['체크'],,루즈,네이비,테일러드칼라,,,,,,,,,,,
3324,992648,레트로,"아우터, 하의, 상의",10,미니,화이트,스커트,['우븐'],['무지'],스키니,화이트,티셔츠,,반팔,['우븐'],['레터링'],루즈,레드,노멀,,라운드넥,,['포켓'],하프,블루,재킷,['단추'],반팔,['우븐'],['체크'],,루즈,레드,테일러드칼라,,,,,,,,,,,
3325,992649,레트로,"아우터, 하의, 상의",10,미니,화이트,스커트,['우븐'],['무지'],스키니,화이트,티셔츠,,반팔,['우븐'],['레터링'],루즈,레드,노멀,,라운드넥,,,하프,블루,재킷,,반팔,['우븐'],['체크'],,루즈,레드,테일러드칼라,,,,,,,,,,,
3326,992650,레트로,"아우터, 하의, 상의",10,미니,화이트,스커트,['우븐'],['무지'],스키니,화이트,티셔츠,,반팔,['우븐'],['레터링'],루즈,레드,노멀,,라운드넥,,,하프,블루,재킷,,반팔,['우븐'],['체크'],,루즈,레드,테일러드칼라,,,,,,,,,,,
3327,992651,레트로,"아우터, 하의, 상의",10,미니,화이트,스커트,['우븐'],['무지'],스키니,화이트,티셔츠,,반팔,['우븐'],['레터링'],루즈,레드,노멀,,라운드넥,,,하프,블루,재킷,,반팔,['우븐'],['체크'],,루즈,레드,테일러드칼라,,,,,,,,,,,
3328,992655,레트로,"아우터, 하의, 상의",10,미니,화이트,스커트,['우븐'],['무지'],스키니,화이트,티셔츠,,반팔,['우븐'],['레터링'],루즈,레드,노멀,,라운드넥,,['포켓'],하프,블루,재킷,,반팔,['우븐'],['체크'],,루즈,레드,테일러드칼라,,,,,,,,,,,
3329,992658,레트로,"아우터, 하의, 상의",10,미니,화이트,스커트,['우븐'],['무지'],스키니,화이트,티셔츠,,반팔,['우븐'],['레터링'],루즈,레드,노멀,,라운드넥,,,하프,블루,재킷,,반팔,['우븐'],['체크'],,루즈,레드,테일러드칼라,,,,,,,,,,,
3330,992659,레트로,"아우터, 하의, 상의",10,미니,화이트,스커트,['우븐'],['무지'],스키니,화이트,티셔츠,,반팔,['우븐'],['레터링'],루즈,레드,노멀,,라운드넥,,,하프,블루,재킷,,반팔,['우븐'],['체크'],,루즈,레드,테일러드칼라,,,,,,,,,,,
3331,992660,레트로,"아우터, 하의, 상의",10,미니,화이트,스커트,['우븐'],['무지'],스키니,화이트,티셔츠,,반팔,['우븐'],['레터링'],루즈,레드,노멀,,라운드넥,,,하프,블루,재킷,,반팔,['우븐'],['체크'],,루즈,레드,테일러드칼라,,,,,,,,,,,
3332,994918,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],"['레터링', '무지']",루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3333,994919,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],"['레터링', '무지']",루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3334,994920,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],"['레터링', '무지']",루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3335,994921,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],['무지'],루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3336,994922,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],['무지'],루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3337,994923,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],"['레터링', '무지']",루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3338,994924,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],"['레터링', '무지']",루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3339,994925,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],"['레터링', '무지']",루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3340,994928,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],"['레터링', '무지']",루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3341,994929,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],['무지'],루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3342,994930,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],['무지'],루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3343,994931,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],"['레터링', '무지']",루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3344,994932,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],"['레터링', '무지']",루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3345,994933,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],"['레터링', '무지']",루즈,레드,노멀,,라운드넥,,"['디스트로이드', '단추']",,,,,,,,,,,,,,,,,,,,,,
3346,995190,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,7부소매,['우븐'],['그래픽'],오버사이즈,,롱,,라운드넥,,"['단추', '포켓', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,
3347,995191,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,반팔,['우븐'],['그래픽'],오버사이즈,,롱,,라운드넥,,"['단추', '포켓', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,
3348,995192,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,반팔,['우븐'],['그래픽'],오버사이즈,,롱,,라운드넥,,"['단추', '포켓', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,
3349,995193,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,반팔,['우븐'],['그래픽'],오버사이즈,,롱,,라운드넥,,"['단추', '포켓', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,
3350,995194,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,반팔,['우븐'],['그래픽'],오버사이즈,,롱,,라운드넥,,"['단추', '포켓', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,
3351,995195,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,반팔,['우븐'],['그래픽'],오버사이즈,,롱,,라운드넥,,"['단추', '포켓', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,
3352,995198,레트로,"하의, 상의",3,,블루,,,,,화이트,티셔츠,,반팔,['우븐'],['그래픽'],오버사이즈,,롱,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
3353,995199,레트로,"하의, 상의",3,,블루,,,,,화이트,티셔츠,,반팔,['우븐'],['그래픽'],오버사이즈,,롱,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
