,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_서브색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_서브색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,하의_디테일,아우터_옷깃,아우터_넥라인,상의_기장,아우터_서브색상,원피스_기장,원피스_색상,원피스_서브색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,상의_옷깃
1362,796947,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1363,796948,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1364,796949,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,네이비,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1365,798399,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,탑,,긴팔,"['우븐', '저지']",['레터링'],라운드넥,오버사이즈,,,,,,,,,"['자수', '포켓']",,,롱,,,,,,,,,,,,
1366,798400,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,탑,,긴팔,"['우븐', '저지']",['레터링'],라운드넥,오버사이즈,,,,,,,,,"['자수', '포켓']",,,롱,,,,,,,,,,,,
1367,798401,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,탑,,긴팔,"['우븐', '저지']",['레터링'],라운드넥,오버사이즈,,,,,,,,,"['자수', '포켓']",,,롱,,,,,,,,,,,,
1368,798402,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,탑,,긴팔,"['우븐', '저지']",['레터링'],라운드넥,오버사이즈,,,,,,,,,"['자수', '포켓']",,,롱,,,,,,,,,,,,
1369,798403,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,탑,,긴팔,"['우븐', '저지']",,라운드넥,오버사이즈,,,,,,,,,['자수'],,,롱,,,,,,,,,,,,
1370,798404,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,탑,,긴팔,"['우븐', '저지']",,라운드넥,오버사이즈,,,,,,,,,['자수'],,,롱,,,,,,,,,,,,
1371,798405,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,,,긴팔,,,,,,,,,,,,,"['포켓', '자수']",,,,,,,,,,,,,,,
1372,798406,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,,,긴팔,,,,,,,,,,,,,"['포켓', '자수']",,,,,,,,,,,,,,,
1373,798409,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,,,긴팔,,,,,,,,,,,,,['자수'],,,,,,,,,,,,,,,
1374,798410,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,,,긴팔,,,,,,,,,,,,,['자수'],,,,,,,,,,,,,,,
1375,798411,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,,,긴팔,,,,,,,,,,,,,['자수'],,,,,,,,,,,,,,,
1376,798412,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,,,긴팔,,,,,,,,,,,,,['자수'],,,,,,,,,,,,,,,
1377,798413,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,,,긴팔,,,,,,,,,,,,,['자수'],,,,,,,,,,,,,,,
1378,798414,밀리터리,"하의, 상의",3,발목,블랙,,팬츠,['우븐'],['카무플라쥬'],스키니,레드,화이트,,,긴팔,,,,,,,,,,,,,['자수'],,,,,,,,,,,,,,,
1379,811098,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,"['포켓', '스트링']",긴팔,['우븐'],['무지'],노멀,"['디스트로이드', '포켓']",셔츠칼라,,,,,,,,,,,,,,
1380,811101,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,"['포켓', '스트링']",긴팔,['우븐'],['무지'],노멀,"['디스트로이드', '포켓']",셔츠칼라,,,,,,,,,,,,,,
1381,811105,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,카키,재킷,"['단추', '스트링']",긴팔,['우븐'],['무지'],노멀,['포켓'],,,,,,,,,,,,,,,
1382,811106,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,,긴팔,['우븐'],['무지'],노멀,['디스트로이드'],셔츠칼라,,,,,,,,,,,,,,
1383,811107,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,,긴팔,['우븐'],['무지'],노멀,['디스트로이드'],셔츠칼라,,,,,,,,,,,,,,
1384,811108,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,"['포켓', '스트링']",긴팔,['우븐'],['무지'],노멀,"['디스트로이드', '포켓']",셔츠칼라,,,,,,,,,,,,,,
1385,811120,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,"['스트링', '단추', '포켓']",긴팔,['우븐'],['무지'],노멀,"['포켓', '지퍼', '디스트로이드']",셔츠칼라,,,,,,,,,,,,,,
1386,811121,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,"['스트링', '단추', '포켓']",긴팔,['우븐'],['무지'],노멀,"['포켓', '지퍼']",셔츠칼라,,,,,,,,,,,,,,
1387,815334,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,,긴팔,['우븐'],['무지'],노멀,,,,,,,화이트,,,,민소매,,,,,
1388,815335,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,,긴팔,['우븐'],['무지'],노멀,,셔츠칼라,,,,,화이트,,,,민소매,,,,,
1389,815336,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,,긴팔,['우븐'],['무지'],노멀,,셔츠칼라,,,,,화이트,,,,민소매,,,,,
1390,843709,밀리터리,"아우터, 하의, 상의",10,발목,,,팬츠,['우븐'],,스키니,,,니트웨어,,,['니트'],,터틀넥,노멀,롱,카키,패딩,"['퍼트리밍', '지퍼']",긴팔,['패딩'],,노멀,,,후드,노멀,,,,,,,,,,,,
1391,843710,밀리터리,"아우터, 하의, 상의",10,발목,,,팬츠,['우븐'],,스키니,,,니트웨어,,,['니트'],,터틀넥,노멀,롱,카키,패딩,"['퍼트리밍', '지퍼']",긴팔,['패딩'],,노멀,,,후드,노멀,,,,,,,,,,,,
1392,843711,밀리터리,"아우터, 하의, 상의",10,발목,,,팬츠,['우븐'],,스키니,,,니트웨어,,,['니트'],,터틀넥,노멀,롱,카키,패딩,"['퍼트리밍', '지퍼']",긴팔,['패딩'],,노멀,,,후드,노멀,,,,,,,,,,,,
1393,843712,밀리터리,"아우터, 하의, 상의",10,발목,,,팬츠,['우븐'],,스키니,,,니트웨어,,,['니트'],,터틀넥,노멀,롱,카키,패딩,"['퍼트리밍', '지퍼']",긴팔,['패딩'],,노멀,,,후드,노멀,,,,,,,,,,,,
1394,843713,밀리터리,"아우터, 하의, 상의",10,발목,,,팬츠,['우븐'],,스키니,,,니트웨어,,,['니트'],,터틀넥,노멀,롱,카키,패딩,"['퍼트리밍', '지퍼']",긴팔,['패딩'],,노멀,,,후드,노멀,,,,,,,,,,,,
1395,843714,밀리터리,"아우터, 하의, 상의",10,발목,,,팬츠,['우븐'],,스키니,,,니트웨어,,,['니트'],,터틀넥,노멀,롱,카키,패딩,"['퍼트리밍', '지퍼']",긴팔,['패딩'],,노멀,,,후드,노멀,,,,,,,,,,,,
1396,843715,밀리터리,"아우터, 하의, 상의",10,발목,,,팬츠,['우븐'],,스키니,,,니트웨어,,,['니트'],,터틀넥,노멀,롱,카키,패딩,"['퍼트리밍', '지퍼']",긴팔,['패딩'],,노멀,,,후드,노멀,,,,,,,,,,,,
1397,843928,밀리터리,"아우터, 하의",4,발목,네이비,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,카키,점퍼,"['퍼트리밍', '셔링']",긴팔,['패딩'],['무지'],노멀,['디스트로이드'],,,,베이지,,,,,,,,,,,
1398,843929,밀리터리,"아우터, 하의",4,발목,네이비,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,카키,점퍼,"['퍼트리밍', '셔링']",긴팔,['패딩'],['무지'],노멀,['디스트로이드'],,,,베이지,,,,,,,,,,,
1399,843930,밀리터리,"아우터, 하의",4,,네이비,,,,,,,,,,,,,,,하프,카키,점퍼,"['퍼트리밍', '셔링']",긴팔,['패딩'],['무지'],노멀,,,,,베이지,,,,,,,,,,,
1400,843931,밀리터리,"아우터, 하의",4,,네이비,,,,,,,,,,,,,,,하프,카키,점퍼,"['퍼트리밍', '셔링']",긴팔,['패딩'],['무지'],노멀,,,,,베이지,,,,,,,,,,,
1401,843932,밀리터리,"아우터, 하의",4,발목,네이비,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,카키,점퍼,"['퍼트리밍', '셔링']",긴팔,['패딩'],['무지'],노멀,['디스트로이드'],,,,베이지,,,,,,,,,,,
1402,843934,밀리터리,"아우터, 하의",4,발목,네이비,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,카키,점퍼,"['퍼트리밍', '셔링']",긴팔,['패딩'],['무지'],노멀,['디스트로이드'],,,,베이지,,,,,,,,,,,
1403,843935,밀리터리,"아우터, 하의",4,발목,네이비,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,카키,점퍼,"['퍼트리밍', '셔링']",긴팔,['패딩'],['무지'],노멀,['디스트로이드'],,,,베이지,,,,,,,,,,,
1404,845472,밀리터리,"아우터, 상의",2,,,,,,,,,,니트웨어,,,['니트'],['무지'],터틀넥,루즈,롱,스카이블루,베스트,"['포켓', '퀄팅']",민소매,['패딩'],['무지'],루즈,,,,롱,,,,,,,,,,,,
1405,845473,밀리터리,"아우터, 상의",2,,,,,,,,화이트,,니트웨어,,긴팔,['니트'],['무지'],터틀넥,루즈,롱,스카이블루,베스트,"['포켓', '퀄팅']",민소매,['패딩'],['무지'],루즈,,,,롱,,,,,,,,,,,,
1406,845479,밀리터리,"아우터, 상의",2,,,,,,,,,,니트웨어,,,['니트'],['무지'],터틀넥,루즈,롱,스카이블루,베스트,"['포켓', '퀄팅']",민소매,['패딩'],['무지'],루즈,,,,롱,,,,,,,,,,,,
1407,845638,밀리터리,"아우터, 하의",4,발목,블루,,청바지,['데님'],['무지'],노멀,,,,,,,,,,롱,카키,패딩,"['퀄팅', '플레어']",긴팔,['패딩'],['무지'],오버사이즈,['디스트로이드'],,,,,,,,,,,,,,,
1408,848563,밀리터리,"하의, 상의",3,발목,그레이,,팬츠,['우븐'],['카무플라쥬'],와이드,화이트,,후드티,['리본'],긴팔,['저지'],['무지'],후드,루즈,,,,,,,,,,,,노멀,,,,,,,,,,,,
1409,848565,밀리터리,"하의, 상의",3,발목,그레이,,팬츠,['우븐'],['카무플라쥬'],와이드,화이트,,후드티,['리본'],긴팔,['저지'],['무지'],후드,루즈,,,,,,,,,,,,노멀,,,,,,,,,,,,
1410,848568,밀리터리,"하의, 상의",3,발목,그레이,,팬츠,['우븐'],['카무플라쥬'],와이드,화이트,,후드티,['리본'],긴팔,['저지'],['무지'],후드,루즈,,,,,,,,,,,,노멀,,,,,,,,,,,,
1411,848570,밀리터리,"하의, 상의",3,발목,그레이,,팬츠,['우븐'],['카무플라쥬'],와이드,화이트,,후드티,['리본'],긴팔,['저지'],['무지'],후드,루즈,,,,,,,,,,,,노멀,,,,,,,,,,,,
1412,848571,밀리터리,"하의, 상의",3,발목,그레이,,팬츠,['우븐'],['카무플라쥬'],와이드,화이트,,후드티,['리본'],긴팔,['저지'],['무지'],후드,루즈,,,,,,,,,,,,노멀,,,,,,,,,,,,
1413,848572,밀리터리,"하의, 상의",3,발목,그레이,,팬츠,['우븐'],['카무플라쥬'],와이드,화이트,,후드티,,긴팔,['저지'],['무지'],후드,루즈,,,,,,,,,"['롤업', '포켓']",,,노멀,,,,,,,,,,,,
1414,848573,밀리터리,"하의, 상의",3,발목,그레이,,팬츠,['우븐'],['카무플라쥬'],와이드,화이트,,후드티,['리본'],긴팔,['저지'],['무지'],후드,루즈,,,,,,,,,['롤업'],,,노멀,,,,,,,,,,,,
1415,848651,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,화이트,블랙,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
1416,848652,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,"['스트링', '포켓']",,,,,,,,,,,,,,,
1417,848653,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
1418,848654,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
1419,848655,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
1420,848656,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
1421,848657,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
1422,848660,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
1423,848661,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
1424,848662,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
1425,848663,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,"['스트링', '포켓']",,,,,,,,,,,,,,,
1426,848664,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,"['스트링', '포켓']",,,,,,,,,,,,,,,
1427,848665,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
1428,848666,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,"['스트링', '포켓']",,,,,,,,,,,,,,,
1429,848667,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
1430,848670,밀리터리,"하의, 상의",3,발목,그레이,라벤더,스커트,['우븐'],['카무플라쥬'],루즈,블랙,화이트,티셔츠,,긴팔,['우븐'],['스트라이프'],라운드넥,노멀,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
1431,913139,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['카무플라쥬', '레터링']",노멀,화이트,레드,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,노멀,,,,,,,,,"['포켓', '자수']",,,,,,,,,,,,,,,
1432,913141,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,오렌지,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,,,,,"['자수', '포켓']",,,,,,,,,,,,,,,
1433,913142,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,오렌지,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,,,,,"['자수', '포켓']",,,,,,,,,,,,,,,
1434,913143,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,와인,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,,,,,"['자수', '포켓']",,,,,,,,,,,,,,,
1435,913144,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,와인,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,,,,,"['자수', '포켓']",,,,,,,,,,,,,,,
1436,913145,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,와인,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,,,,,"['자수', '포켓']",,,,,,,,,,,,,,,
1437,913148,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],['카무플라쥬'],노멀,그레이,,티셔츠,,반팔,['저지'],['무지'],라운드넥,루즈,,,,,,,,,['포켓'],,,롱,,,,,,,,,,,,
1438,913149,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],['카무플라쥬'],노멀,그레이,와인,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,,,,,['포켓'],,,롱,,,,,,,,,,,,
1439,913151,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,와인,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,,,,,"['자수', '포켓']",,,,,,,,,,,,,,,
1440,913152,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,와인,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,,,,,"['자수', '포켓']",,,,,,,,,,,,,,,
1441,913153,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,와인,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,,,,,"['자수', '포켓']",,,,,,,,,,,,,,,
1442,913154,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,와인,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,,,,,"['자수', '포켓']",,,,,,,,,,,,,,,
1443,913155,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,와인,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,,,,,"['자수', '포켓']",,,롱,,,,,,,,,,,,
1444,913158,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,와인,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,,,,,"['자수', '포켓']",,,롱,,,,,,,,,,,,
1445,913159,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,와인,티셔츠,,반팔,['저지'],['그래픽'],,루즈,,,,,,,,,"['자수', '포켓']",,,롱,,,,,,,,,,,,
1446,913160,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,와인,티셔츠,,반팔,['저지'],['그래픽'],,루즈,,,,,,,,,"['자수', '포켓']",,,롱,,,,,,,,,,,,
1447,913161,밀리터리,"하의, 상의",3,미디,카키,블랙,팬츠,['데님'],"['레터링', '카무플라쥬']",노멀,그레이,와인,티셔츠,,반팔,['저지'],['그래픽'],,루즈,,,,,,,,,"['자수', '포켓']",,,롱,,,,,,,,,,,,
