,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_디테일,하의_소재,하의_프린트,하의_핏,원피스_기장,원피스_색상,원피스_카테고리,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,아우터_서브색상,상의_기장,상의_색상,상의_카테고리,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,아우터_옷깃,상의_디테일,하의_서브색상,상의_서브색상,원피스_서브색상,원피스_디테일,상의_옷깃,원피스_옷깃
2681,845785,섹시,"아우터, 하의",4,노말,블랙,재킷,,긴팔,['퍼'],['무지'],노카라,노멀,,블루,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,,,,,,,,,,,,,,
2682,847337,섹시,"하의, 상의",3,,,,,,,,,,,블루,,,,,,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,터틀넥,노멀,,['프릴'],,,,,,
2683,847338,섹시,"하의, 상의",3,,,,,,,,,,,블루,,,,,,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,터틀넥,노멀,,['프릴'],,,,,,
2684,847339,섹시,"하의, 상의",3,,,,,,,,,,미디,블루,청바지,,['데님'],,노멀,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,터틀넥,노멀,,['프릴'],,,,,,
2685,847340,섹시,"하의, 상의",3,,,,,,,,,,미디,블루,청바지,,['데님'],,노멀,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,터틀넥,노멀,,['프릴'],,,,,,
2686,847341,섹시,"하의, 상의",3,,,,,,,,,,,블루,청바지,,['데님'],,노멀,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,터틀넥,노멀,,['프릴'],,,,,,
2687,847342,섹시,"하의, 상의",3,,,,,,,,,,미디,,청바지,,['데님'],,노멀,,,,,,,,,,,블루,블라우스,긴팔,['레이스'],,터틀넥,노멀,,['프릴'],,,,,,
2688,847343,섹시,"하의, 상의",3,,,,,,,,,,미디,블루,청바지,,['데님'],,노멀,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,터틀넥,노멀,,['프릴'],,,,,,
2689,847344,섹시,"하의, 상의",3,,,,,,,,,,,블루,,,,,,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,터틀넥,노멀,,['프릴'],,,,,,
2690,852558,섹시,"하의, 상의",3,,,,,,,,,,발목,네이비,청바지,['포켓'],['데님'],['무지'],벨보텀,,,,,,,,,,노멀,블랙,블라우스,긴팔,['시폰'],['무지'],,노멀,,"['스트링', '레이스']",,,,,,
2691,852563,섹시,"하의, 상의",3,,,,,,,,,,발목,네이비,청바지,['포켓'],['데님'],['무지'],벨보텀,,,,,,,,,,노멀,블랙,블라우스,긴팔,['시폰'],['무지'],,노멀,,"['스트링', '레이스']",,,,,,
2692,852565,섹시,"하의, 상의",3,,,,,,,,,,발목,네이비,청바지,['포켓'],['데님'],['무지'],벨보텀,,,,,,,,,,노멀,블랙,블라우스,긴팔,['시폰'],['무지'],,노멀,,"['스트링', '레이스']",,,,,,
2693,852568,섹시,"하의, 상의",3,,,,,,,,,,발목,네이비,청바지,['포켓'],['데님'],['무지'],벨보텀,,,,,,,,,,노멀,블랙,블라우스,긴팔,['시폰'],['무지'],,노멀,,"['스트링', '레이스']",,,,,,
2694,852570,섹시,"하의, 상의",3,,,,,,,,,,발목,네이비,청바지,['포켓'],['데님'],['무지'],벨보텀,,,,,,,,,,노멀,블랙,블라우스,긴팔,['시폰'],['무지'],,노멀,,"['스트링', '레이스']",,,,,,
2695,852571,섹시,"하의, 상의",3,,,,,,,,,,발목,네이비,청바지,['포켓'],['데님'],['무지'],벨보텀,,,,,,,,,,노멀,블랙,블라우스,긴팔,['시폰'],['무지'],,노멀,,"['스트링', '레이스']",,,,,,
2696,852573,섹시,"하의, 상의",3,,,,,,,,,,발목,네이비,청바지,['포켓'],['데님'],['무지'],벨보텀,,,,,,,,,,노멀,블랙,블라우스,긴팔,['시폰'],['무지'],,노멀,,"['스트링', '레이스']",,,,,,
2697,852574,섹시,"하의, 상의",3,,,,,,,,,,발목,네이비,청바지,['포켓'],['데님'],['무지'],벨보텀,,,,,,,,,,노멀,블랙,블라우스,긴팔,['시폰'],['무지'],,노멀,,"['스트링', '레이스']",,,,,,
2698,852575,섹시,"하의, 상의",3,,,,,,,,,,발목,네이비,청바지,['포켓'],['데님'],['무지'],벨보텀,,,,,,,,,,노멀,블랙,블라우스,긴팔,['시폰'],['무지'],,노멀,,"['스트링', '레이스']",,,,,,
2699,852580,섹시,"하의, 상의",3,,,,,,,,,,발목,네이비,청바지,['포켓'],['데님'],['무지'],벨보텀,,,,,,,,,,노멀,블랙,블라우스,긴팔,['시폰'],['무지'],,노멀,,"['스트링', '레이스']",,,,,,
2700,852583,섹시,"하의, 상의",3,,,,,,,,,,발목,,청바지,['포켓'],['데님'],['무지'],스키니,,,,,,,,,,노멀,화이트,블라우스,긴팔,['시폰'],['도트'],보트넥,노멀,,"['레이스', '프릴']",,,,,,
2701,852584,섹시,"하의, 상의",3,,,,,,,,,,발목,,청바지,['포켓'],['데님'],['무지'],스키니,,,,,,,,,,노멀,화이트,블라우스,긴팔,['시폰'],['도트'],보트넥,노멀,,"['레이스', '프릴']",,,,,,
2702,852585,섹시,"하의, 상의",3,,,,,,,,,,발목,,청바지,['포켓'],['데님'],['무지'],스키니,,,,,,,,,,노멀,화이트,블라우스,긴팔,['시폰'],['도트'],터틀넥,노멀,,"['레이스', '프릴']",,,,,,
2703,852589,섹시,"하의, 상의",3,,,,,,,,,,발목,,청바지,['포켓'],['데님'],['무지'],스키니,,,,,,,,,,노멀,화이트,블라우스,긴팔,['시폰'],['도트'],터틀넥,노멀,,"['레이스', '프릴']",,,,,,
2704,852590,섹시,"하의, 상의",3,,,,,,,,,,발목,,청바지,['포켓'],['데님'],['무지'],스키니,,,,,,,,,,노멀,화이트,블라우스,긴팔,['시폰'],['도트'],터틀넥,노멀,,"['레이스', '프릴']",,,,,,
2705,852591,섹시,"하의, 상의",3,,,,,,,,,,발목,,청바지,['포켓'],['데님'],['무지'],스키니,,,,,,,,,,노멀,화이트,블라우스,긴팔,['시폰'],['도트'],터틀넥,노멀,,"['레이스', '프릴']",,,,,,
2706,852595,섹시,"하의, 상의",3,,,,,,,,,,발목,네이비,청바지,['포켓'],['데님'],['무지'],스키니,,,,,,,,,,노멀,화이트,블라우스,긴팔,['시폰'],['도트'],,노멀,,['프릴'],,,,,,
2707,852610,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['러플', '레이스']",,,,,,
2708,852611,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['러플', '레이스']",,,,,,
2709,852612,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['러플', '레이스']",,,,,,
2710,852613,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2711,852614,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2712,852616,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2713,852619,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2714,852620,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2715,852621,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2716,852622,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2717,852623,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2718,852624,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2719,852625,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2720,852626,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2721,852629,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2722,852630,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2723,852632,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2724,852633,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2725,852634,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2726,852635,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2727,852636,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,['슬릿'],['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],,보트넥,노멀,,"['레이스', '프릴']",,,,,,
2728,854368,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
2729,854369,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
2730,854370,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
2731,854371,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
2732,854372,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
2733,854373,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
2734,854376,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
2735,854377,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
2736,854378,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
2737,854379,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],,타이트,,['X스트랩'],,,,,,
2738,854380,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],,타이트,,['X스트랩'],,,,,,
2739,854381,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],,타이트,,['X스트랩'],,,,,,
2740,854382,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],,타이트,,['X스트랩'],,,,,,
2741,854383,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],,타이트,,['X스트랩'],,,,,,
2742,854386,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
2743,854393,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
2744,854399,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
2745,854400,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,래깅스,,['스판덱스'],['무지'],스키니,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
2746,854402,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,팬츠,"['지퍼', '포켓']",['우븐'],['무지'],노멀,,,,,,,,,,크롭,브라운,브라탑,민소매,['저지'],['호피'],,타이트,,,,블랙,,,,
2747,854403,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,팬츠,"['지퍼', '포켓']",['우븐'],['무지'],노멀,,,,,,,,,,크롭,브라운,브라탑,민소매,['저지'],['호피'],,타이트,,['X스트랩'],,블랙,,,,
2748,856175,섹시,"아우터, 하의, 상의",10,크롭,블랙,가디건,,긴팔,['저지'],,,노멀,발목,핑크,팬츠,,['우븐'],,루즈,,,,,,,,,,크롭,블랙,탑,민소매,['저지'],,라운드넥,타이트,,,,,,,,
2749,856279,섹시,"하의, 상의",3,,,,,,,,,,발목,,청바지,['컷아웃'],['데님'],,스키니,,,,,,,,,,,스카이블루,,긴팔,,,,,,,,,,,,
2750,856281,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2751,856284,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2752,856285,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2753,856286,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2754,856287,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2755,856288,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2756,856289,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2757,856290,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2758,856291,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2759,856294,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2760,856295,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2761,856296,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2762,856297,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2763,856299,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],,스키니,,,,,,,,,,크롭,블랙,탑,긴팔,,,오프숄더,타이트,,"['셔링', '스트링']",,,,,,
2764,857301,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,['디스트로이드'],['데님'],['무지'],노멀,,,,,,,,,,노멀,스카이블루,블라우스,반팔,['실크'],['무지'],브이넥,루즈,,"['프릴', '러플', '페플럼']",,,,,숄칼라,
2765,857304,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,['디스트로이드'],['데님'],['무지'],노멀,,,,,,,,,,노멀,스카이블루,블라우스,반팔,['실크'],['무지'],브이넥,루즈,,"['프릴', '러플', '페플럼']",,,,,숄칼라,
2766,857311,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,"['지퍼', '디스트로이드']",['데님'],,노멀,,,,,,,,,,노멀,스카이블루,블라우스,반팔,['실크'],['무지'],브이넥,루즈,,"['프릴', '러플', '셔링']",,,,,숄칼라,
2767,857312,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,"['지퍼', '디스트로이드']",['데님'],,노멀,,,,,,,,,,노멀,스카이블루,블라우스,반팔,['실크'],['무지'],브이넥,루즈,,"['프릴', '러플', '셔링']",,,,,숄칼라,
2768,862203,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,,노멀,,"['러플', '레이스']",,,,,밴드칼라,
2769,862204,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,,노멀,,"['러플', '레이스']",,,,,밴드칼라,
2770,862205,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,,노멀,,"['러플', '레이스']",,,,,밴드칼라,
2771,862206,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,,노멀,,"['러플', '레이스']",,,,,밴드칼라,
2772,862209,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,,노멀,,"['러플', '레이스']",,,,,밴드칼라,
2773,862210,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,,노멀,,"['러플', '레이스']",,,,,밴드칼라,
2774,862211,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,,노멀,,"['러플', '레이스']",,,,,밴드칼라,
2775,862212,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],,,노멀,,"['러플', '레이스']",,,,,밴드칼라,
