,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_카테고리,상의_옷깃,상의_소매기장,상의_소재,상의_프린트,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_옷깃,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,상의_넥라인,아우터_디테일,상의_기장,상의_디테일,하의_디테일,아우터_넥라인,상의_서브색상,하의_서브색상,원피스_색상,원피스_서브색상,원피스_카테고리,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,아우터_서브색상,원피스_기장,원피스_옷깃,원피스_디테일
3949,769719,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3950,769720,매니시,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],노멀,화이트,티셔츠,,없음,['저지'],['무지'],노멀,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,유넥,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3951,769721,매니시,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],노멀,화이트,티셔츠,,없음,['저지'],['무지'],노멀,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,유넥,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3952,769722,매니시,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],노멀,화이트,티셔츠,,없음,['저지'],['무지'],노멀,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,유넥,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3953,769723,매니시,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],노멀,화이트,티셔츠,,없음,['저지'],['무지'],노멀,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,유넥,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3954,769724,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3955,769725,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3956,769726,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3957,769729,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3958,769730,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3959,769731,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3960,769732,매니시,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],노멀,화이트,,,없음,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3961,769733,매니시,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],노멀,화이트,티셔츠,,없음,['니트'],['무지'],루즈,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,유넥,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3962,769734,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3963,769735,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3964,769736,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3965,769739,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3966,769740,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3967,769741,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3968,769742,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,그레이,재킷,,긴팔,['우븐'],['체크'],루즈,,['단추'],,,['슬릿'],노카라,,,,,,,,,,,,,,
3969,781583,매니시,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,화이트,블라우스,,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,롱,['드롭숄더'],,,블랙,,,,,,,,,,,,,
3970,781584,매니시,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,화이트,블라우스,,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,롱,['드롭숄더'],,,블랙,,,,,,,,,,,,,
3971,781585,매니시,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,화이트,블라우스,,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,롱,['드롭숄더'],,,블랙,,,,,,,,,,,,,
3972,781586,매니시,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,화이트,블라우스,폴로칼라,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,롱,['드롭숄더'],,,블랙,,,,,,,,,,,,,
3973,781587,매니시,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,화이트,블라우스,폴로칼라,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,롱,['드롭숄더'],,,블랙,,,,,,,,,,,,,
3974,781588,매니시,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,화이트,블라우스,폴로칼라,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,롱,['드롭숄더'],,,블랙,,,,,,,,,,,,,
3975,781589,매니시,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,화이트,블라우스,폴로칼라,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,롱,['드롭숄더'],,,블랙,,,,,,,,,,,,,
3976,781590,매니시,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,화이트,블라우스,폴로칼라,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,롱,['드롭숄더'],,,블랙,,,,,,,,,,,,,
3977,781593,매니시,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,화이트,블라우스,폴로칼라,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,롱,['드롭숄더'],,,블랙,,,,,,,,,,,,,
3978,781594,매니시,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,화이트,블라우스,폴로칼라,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,롱,['드롭숄더'],,,블랙,,,,,,,,,,,,,
3979,781595,매니시,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,화이트,블라우스,폴로칼라,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,롱,['드롭숄더'],,,블랙,,,,,,,,,,,,,
3980,788419,매니시,"아우터, 하의",4,,그레이,,,,,,,,,,,,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3981,788420,매니시,"아우터, 하의, 상의",10,발목,그레이,팬츠,,['무지'],노멀,,셔츠,셔츠칼라,,,['무지'],노멀,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3982,788421,매니시,"아우터, 하의, 상의",10,발목,그레이,팬츠,,['무지'],노멀,,셔츠,셔츠칼라,,,['무지'],노멀,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3983,788422,매니시,"아우터, 하의, 상의",10,발목,그레이,팬츠,,['무지'],노멀,,셔츠,셔츠칼라,,,['무지'],노멀,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3984,788423,매니시,"아우터, 하의, 상의",10,발목,그레이,팬츠,,['무지'],노멀,,셔츠,셔츠칼라,,,['무지'],노멀,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3985,788424,매니시,"아우터, 하의, 상의",10,발목,그레이,팬츠,,['무지'],노멀,,셔츠,셔츠칼라,,,['무지'],노멀,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3986,788425,매니시,"아우터, 하의",4,발목,그레이,팬츠,,['무지'],노멀,,,,,,,,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3987,788426,매니시,"아우터, 하의, 상의",10,발목,그레이,팬츠,,['무지'],노멀,,셔츠,셔츠칼라,,,['무지'],노멀,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3988,788430,매니시,"아우터, 하의, 상의",10,발목,그레이,팬츠,,['무지'],노멀,,셔츠,셔츠칼라,,,['무지'],노멀,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3989,788431,매니시,"아우터, 하의",4,발목,그레이,팬츠,,['무지'],노멀,,,,,,,,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,블랙,,,
3990,788432,매니시,"아우터, 하의",4,발목,그레이,팬츠,,['무지'],노멀,,,,,,,,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,블랙,,,
3991,788433,매니시,"아우터, 하의, 상의",10,,그레이,,,,,화이트,셔츠,셔츠칼라,긴팔,,['무지'],노멀,하프,,가디건,,,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3992,788434,매니시,"아우터, 상의",2,,,,,,,,셔츠,셔츠칼라,,,['무지'],노멀,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3993,788435,매니시,"아우터, 상의",2,,,,,,,,셔츠,셔츠칼라,,,['무지'],노멀,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3994,788436,매니시,"아우터, 상의",2,,,,,,,,셔츠,셔츠칼라,,,['무지'],노멀,하프,화이트,가디건,,긴팔,['니트'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3995,797090,매니시,"아우터, 원피스",6,,,,,,,,,,,,,,하프,블랙,점퍼,,긴팔,['가죽'],['무지'],노멀,,"['지퍼', '드롭숄더']",,,,,,,,,드레스,,['우븐'],['무지'],브이넥,노멀,,미디,,['플리츠']
3996,797091,매니시,"아우터, 하의, 원피스",8,,실버,,,,,,,,,,,,하프,블랙,점퍼,,긴팔,['가죽'],['무지'],노멀,,"['지퍼', '드롭숄더']",,,,,,,실버,,드레스,민소매,['우븐'],['무지'],,노멀,,미디,,['플리츠']
3997,797092,매니시,"아우터, 하의, 원피스",8,,실버,,,,,,,,,,,,하프,블랙,점퍼,,긴팔,['가죽'],['무지'],노멀,,"['지퍼', '드롭숄더']",,,,,,,실버,,드레스,민소매,['우븐'],['무지'],브이넥,노멀,,미디,,['플리츠']
3998,797093,매니시,"아우터, 원피스",6,,,,,,,,,,,,,,하프,블랙,점퍼,,긴팔,['가죽'],['무지'],노멀,,"['지퍼', '드롭숄더']",,,,,,,실버,,드레스,민소매,['우븐'],['무지'],브이넥,노멀,,미디,,['플리츠']
3999,797096,매니시,"아우터, 하의, 원피스",8,,실버,,,,,,,,,,,,하프,블랙,점퍼,,긴팔,['가죽'],['무지'],노멀,,['드롭숄더'],,,,,,,실버,,드레스,민소매,['우븐'],['무지'],,노멀,,미디,,['플리츠']
4000,797097,매니시,"아우터, 원피스",6,,,,,,,,,,,,,,하프,블랙,점퍼,,긴팔,['가죽'],['무지'],노멀,,"['지퍼', '드롭숄더']",,,,,,,실버,,드레스,민소매,['우븐'],['무지'],브이넥,노멀,,미디,,['플리츠']
4001,797098,매니시,"아우터, 하의, 원피스",8,,실버,,,,,,,,,,,,하프,블랙,점퍼,,긴팔,['가죽'],['무지'],노멀,,['드롭숄더'],,,,,,,실버,,드레스,민소매,['우븐'],['무지'],,노멀,,미디,,['플리츠']
4002,797099,매니시,"아우터, 하의, 원피스",8,,실버,,,,,,,,,,,,하프,블랙,점퍼,,긴팔,['가죽'],['무지'],노멀,,['드롭숄더'],,,,,,,실버,,드레스,민소매,['우븐'],['무지'],,노멀,,미디,,['플리츠']
4003,797100,매니시,"아우터, 원피스",6,,,,,,,,,,,,,,하프,블랙,점퍼,,긴팔,['가죽'],['무지'],노멀,,"['지퍼', '드롭숄더']",,,,,,,실버,,드레스,민소매,['우븐'],['무지'],브이넥,노멀,,미디,,['플리츠']
4004,797101,매니시,"아우터, 원피스",6,,,,,,,,,,,,,,하프,블랙,점퍼,,긴팔,['가죽'],['무지'],노멀,,"['지퍼', '드롭숄더']",,,,,,,실버,,드레스,민소매,['우븐'],['무지'],브이넥,노멀,,미디,,['플리츠']
4005,798279,매니시,"하의, 상의",3,발목,블랙,팬츠,"['울/캐시미어', '우븐']",,노멀,옐로우,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4006,798280,매니시,"하의, 상의",3,발목,블랙,팬츠,"['울/캐시미어', '우븐']",,노멀,옐로우,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4007,798281,매니시,"하의, 상의",3,발목,블랙,팬츠,"['울/캐시미어', '우븐']",,노멀,옐로우,,,긴팔,,,,,,,,,,,,,,,,['비대칭'],,,,,,,,,,,,,,,
4008,798282,매니시,"하의, 상의",3,발목,블랙,팬츠,"['울/캐시미어', '우븐']",,노멀,옐로우,,,긴팔,,,,,,,,,,,,,,,,['비대칭'],,,,,,,,,,,,,,,
4009,798283,매니시,"하의, 상의",3,발목,블랙,팬츠,"['울/캐시미어', '우븐']",,노멀,옐로우,,,긴팔,,,,,,,,,,,,,,,,['비대칭'],,,,,,,,,,,,,,,
4010,798284,매니시,"하의, 상의",3,발목,블랙,팬츠,"['울/캐시미어', '우븐']",,노멀,옐로우,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,798285,매니시,"하의, 상의",3,발목,블랙,팬츠,"['울/캐시미어', '우븐']",,노멀,옐로우,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,798286,매니시,"하의, 상의",3,발목,블랙,팬츠,"['울/캐시미어', '우븐']",,노멀,옐로우,,,긴팔,,,,,,,,,,,,,,,,['비대칭'],,,,,,,,,,,,,,,
4013,798289,매니시,"하의, 상의",3,발목,블랙,팬츠,"['울/캐시미어', '우븐']",,노멀,옐로우,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,798290,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,노멀,옐로우,,,긴팔,,,,,,,,,,,,,,,,['비대칭'],,,,,,,,,,,,,,,
4015,798291,매니시,"하의, 상의",3,발목,블랙,팬츠,"['울/캐시미어', '우븐']",,노멀,옐로우,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,798499,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4017,798500,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4018,798501,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4019,798502,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4020,798503,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4021,798504,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4022,798505,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4023,798506,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4024,798509,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4025,798510,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4026,798511,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4027,798512,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,,니트웨어,,,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4028,798513,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4029,798514,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4030,798515,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4031,798519,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4032,798520,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4033,798521,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4034,798523,매니시,"하의, 상의",3,발목,,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4035,798524,매니시,"하의, 상의",3,발목,,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4036,798526,매니시,"하의, 상의",3,발목,,팬츠,['우븐'],,노멀,실버,니트웨어,,긴팔,['니트'],,루즈,,,,,,,,,라운드넥,,롱,"['비즈', '슬릿']",,,,,,,,,,,,,,,,
4037,80477,매니시,"하의, 상의",3,발목,그레이,팬츠,['울/캐시미어'],,노멀,블랙,,,7부소매,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4038,80480,매니시,"하의, 상의",3,발목,카키,팬츠,['울/캐시미어'],,노멀,블랙,,,7부소매,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039,805218,매니시,"하의, 상의",3,맥시,카키,팬츠,['우븐'],['무지'],노멀,베이지,티셔츠,,반팔,['우븐'],['레터링'],노멀,,,,,,,,,라운드넥,,,,,,,,,,,,,,,,,,,
4040,805219,매니시,"하의, 상의",3,맥시,카키,팬츠,['우븐'],['무지'],노멀,베이지,티셔츠,,반팔,['우븐'],['레터링'],노멀,,,,,,,,,라운드넥,,,,,,,,,,,,,,,,,,,
4041,805222,매니시,"하의, 상의",3,맥시,카키,팬츠,['우븐'],['무지'],노멀,베이지,티셔츠,,반팔,['우븐'],['레터링'],노멀,,,,,,,,,라운드넥,,,,,,,,,,,,,,,,,,,
4042,805223,매니시,"하의, 상의",3,맥시,카키,팬츠,['우븐'],['무지'],노멀,베이지,티셔츠,,반팔,['우븐'],['레터링'],노멀,,,,,,,,,라운드넥,,,,,,,,,,,,,,,,,,,
4043,805224,매니시,"하의, 상의",3,맥시,카키,팬츠,['우븐'],['무지'],노멀,베이지,티셔츠,,반팔,['우븐'],['레터링'],노멀,,,,,,,,,라운드넥,,,,,,,,,,,,,,,,,,,
4044,805225,매니시,"하의, 상의",3,맥시,카키,팬츠,['우븐'],['무지'],노멀,베이지,티셔츠,,반팔,['우븐'],['레터링'],노멀,,,,,,,,,라운드넥,,,,,,,,,,,,,,,,,,,
4045,805226,매니시,"하의, 상의",3,맥시,카키,팬츠,['우븐'],['무지'],노멀,베이지,티셔츠,,반팔,['우븐'],['레터링'],노멀,,,,,,,,,라운드넥,,,,,,,,,,,,,,,,,,,
4046,805227,매니시,"하의, 상의",3,맥시,카키,팬츠,['우븐'],['무지'],노멀,베이지,티셔츠,,반팔,['우븐'],['레터링'],노멀,,,,,,,,,라운드넥,,,,,,,,,,,,,,,,,,,
4047,805228,매니시,"하의, 상의",3,맥시,카키,팬츠,['우븐'],['무지'],노멀,베이지,티셔츠,,반팔,['우븐'],['레터링'],노멀,,,,,,,,,라운드넥,,,,,,,,,,,,,,,,,,,
4048,805229,매니시,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],노멀,,티셔츠,,,['우븐'],['레터링'],노멀,하프,베이지,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,['니트꽈베기'],,,,,,,,,,,,,,,,,,
4049,805232,매니시,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],노멀,,티셔츠,,,['우븐'],['레터링'],노멀,하프,베이지,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,,,,,,,,,,,,,,,,,,,
4050,805233,매니시,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],노멀,,티셔츠,,,['우븐'],['레터링'],노멀,하프,베이지,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,['니트꽈베기'],,,,,,,,,,,,,,,,,,
4051,805234,매니시,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],노멀,,티셔츠,,,['우븐'],['레터링'],노멀,하프,베이지,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,['니트꽈베기'],,,,,,,,,,,,,,,,,,
4052,805235,매니시,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],노멀,,티셔츠,,,['우븐'],['레터링'],노멀,하프,베이지,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,['니트꽈베기'],,,,,,,,,,,,,,,,,,
