,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_서브색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_서브색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,하의_디테일,원피스_색상,원피스_서브색상,원피스_소매기장,상의_기장,아우터_기장,아우터_색상,아우터_서브색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,아우터_옷깃,상의_옷깃,원피스_기장,원피스_카테고리,원피스_디테일,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_옷깃
2012,918008,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2013,918009,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2014,918010,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2015,918011,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2016,918012,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2017,918013,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2018,918016,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2019,918017,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2020,918018,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2021,918019,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2022,918020,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2023,918028,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2024,918029,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2025,918031,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2026,918032,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2027,918033,키치,"하의, 상의",3,니렝스,네이비,블루,팬츠,['우븐'],['그래픽'],와이드,화이트,,탑,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2028,918040,키치,"하의, 상의",3,니렝스,네이비,화이트,팬츠,['우븐'],['그래픽'],노멀,화이트,,티셔츠,,캡,['우븐'],['레터링'],라운드넥,노멀,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2029,918041,키치,"하의, 상의",3,니렝스,네이비,화이트,팬츠,['우븐'],['그래픽'],노멀,화이트,,티셔츠,,캡,['우븐'],['레터링'],라운드넥,노멀,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2030,918042,키치,"하의, 상의",3,니렝스,네이비,화이트,팬츠,['우븐'],['그래픽'],노멀,화이트,,티셔츠,,캡,['우븐'],['레터링'],라운드넥,노멀,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2031,918043,키치,"하의, 상의",3,니렝스,네이비,화이트,팬츠,['우븐'],['그래픽'],노멀,화이트,,티셔츠,,캡,['우븐'],['레터링'],라운드넥,노멀,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2032,918048,키치,"하의, 상의",3,니렝스,네이비,화이트,팬츠,['우븐'],['그래픽'],노멀,화이트,,티셔츠,,캡,['우븐'],['레터링'],라운드넥,노멀,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2033,918049,키치,"하의, 상의",3,니렝스,네이비,화이트,팬츠,['우븐'],['그래픽'],노멀,화이트,,티셔츠,,캡,['우븐'],['레터링'],라운드넥,노멀,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2034,918050,키치,"하의, 상의",3,니렝스,네이비,화이트,팬츠,['우븐'],['그래픽'],노멀,화이트,,티셔츠,,캡,['우븐'],['레터링'],라운드넥,노멀,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2035,918051,키치,"하의, 상의",3,니렝스,네이비,화이트,팬츠,['우븐'],['그래픽'],노멀,화이트,,티셔츠,,캡,['우븐'],['레터링'],라운드넥,노멀,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2036,918052,키치,"하의, 상의",3,니렝스,네이비,화이트,팬츠,['우븐'],['그래픽'],노멀,화이트,,티셔츠,,캡,['우븐'],['레터링'],라운드넥,노멀,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2037,918053,키치,"하의, 상의",3,니렝스,네이비,화이트,팬츠,['우븐'],['그래픽'],노멀,화이트,,티셔츠,,캡,['우븐'],['레터링'],라운드넥,노멀,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2038,918070,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2039,918071,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2040,918072,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2041,918073,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2042,918076,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2043,918077,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2044,918078,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2045,918079,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2046,918080,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2047,918081,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2048,918082,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2049,918083,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2050,918086,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2051,918087,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2052,918088,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2053,918089,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2054,918090,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2055,918091,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2056,918092,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2057,918093,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2058,918096,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2059,918097,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2060,918098,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2061,918099,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2062,918100,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2063,918101,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2064,918102,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2065,918103,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2066,918106,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2067,918107,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2068,918108,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2069,918109,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2070,918110,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2071,918111,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2072,918112,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2073,918113,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2074,918116,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2075,918117,키치,"하의, 상의",3,발목,블랙,핑크,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2076,918123,키치,"하의, 상의",3,발목,블랙,오렌지,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2077,918126,키치,"하의, 상의",3,발목,블랙,오렌지,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2078,918127,키치,"하의, 상의",3,발목,블랙,오렌지,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2079,918128,키치,"하의, 상의",3,발목,블랙,오렌지,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2080,918129,키치,"하의, 상의",3,발목,블랙,오렌지,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2081,918130,키치,"하의, 상의",3,발목,블랙,오렌지,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2082,918131,키치,"하의, 상의",3,발목,블랙,화이트,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,,티셔츠,,반팔,['우븐'],['무지'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2083,918132,키치,"하의, 상의",3,발목,블랙,오렌지,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2084,918133,키치,"하의, 상의",3,발목,블랙,오렌지,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2085,918136,키치,"하의, 상의",3,발목,블랙,오렌지,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2086,918137,키치,"하의, 상의",3,발목,블랙,오렌지,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2087,918138,키치,"하의, 상의",3,발목,블랙,오렌지,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2088,918139,키치,"하의, 상의",3,발목,블랙,오렌지,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2089,918140,키치,"하의, 상의",3,발목,블랙,오렌지,조거팬츠,"['스판덱스', '우븐']",['그래픽'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,오버사이즈,['스트링'],,,,롱,,,,,,,,,,,,,,,,,,,,
2090,928406,키치,"하의, 상의",3,발목,실버,,래깅스,"['저지', '울/캐시미어']",['무지'],스키니,블랙,레드,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2091,928407,키치,"하의, 상의",3,발목,실버,,래깅스,"['저지', '울/캐시미어']",['무지'],스키니,블랙,레드,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2092,928410,키치,"하의, 상의",3,발목,실버,,래깅스,"['저지', '울/캐시미어']",['무지'],스키니,블랙,레드,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2093,928411,키치,"하의, 상의",3,발목,실버,,래깅스,"['저지', '울/캐시미어']",['무지'],스키니,블랙,레드,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2094,928412,키치,"하의, 상의",3,발목,실버,,래깅스,"['저지', '울/캐시미어']",['무지'],스키니,블랙,레드,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2095,928413,키치,"하의, 상의",3,발목,실버,,래깅스,"['저지', '울/캐시미어']",['무지'],스키니,블랙,레드,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
2096,928414,키치,"하의, 상의",3,발목,실버,,래깅스,"['저지', '울/캐시미어']",['무지'],스키니,블랙,레드,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
