,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_넥라인,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_디테일,하의_핏,아우터_프린트,원피스_기장,원피스_카테고리,원피스_디테일,원피스_프린트,원피스_넥라인,원피스_핏,아우터_서브색상,아우터_옷깃,원피스_색상,원피스_소매기장,원피스_소재,원피스_서브색상,하의_서브색상,하의_소재,하의_프린트,상의_색상,상의_서브색상,상의_카테고리,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_기장,상의_디테일,상의_옷깃,원피스_옷깃
1471,956291,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['단추'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,화이트,['우븐'],['체크'],,,,,,,,,,,,
1472,956294,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['단추'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,화이트,['우븐'],['체크'],,,,,,,,,,,,
1473,956295,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['단추'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,화이트,['우븐'],['체크'],,,,,,,,,,,,
1474,956296,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['단추'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,화이트,['우븐'],['체크'],,,,,,,,,,,,
1475,956297,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['단추'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,화이트,['우븐'],['체크'],,,,,,,,,,,,
1476,956301,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,화이트,['우븐'],['무지'],,,,,,,,,,,,
1477,956305,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,화이트,['우븐'],['무지'],,,,,,,,,,,,
1478,956306,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,화이트,['우븐'],['무지'],,,,,,,,,,,,
1479,956307,프레피,"아우터, 하의",4,노말,블랙,재킷,,긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,,노멀,['체크'],,,,,,,화이트,,,,,,화이트,['우븐'],['체크'],,,,,,,,,,,,
1480,956308,프레피,"아우터, 하의",4,노말,블랙,재킷,,긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,,노멀,['체크'],,,,,,,화이트,,,,,,화이트,['우븐'],['체크'],,,,,,,,,,,,
1481,956309,프레피,"아우터, 하의",4,노말,블랙,재킷,,긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,,노멀,['체크'],,,,,,,화이트,,,,,,화이트,['우븐'],['체크'],,,,,,,,,,,,
1482,956314,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,화이트,['우븐'],['무지'],,,,,,,,,,,,
1483,956316,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,화이트,['우븐'],['무지'],,,,,,,,,,,,
1484,956317,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,화이트,['우븐'],['무지'],,,,,,,,,,,,
1485,956318,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1486,956319,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1487,956320,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1488,956321,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1489,956324,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1490,956325,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1491,956326,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1492,956327,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1493,956328,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1494,956329,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1495,956330,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1496,956331,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1497,956334,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1498,956337,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1499,956338,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1500,956339,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1501,956341,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1502,956344,프레피,"아우터, 하의",4,노말,블랙,재킷,"['포켓', '싱글브레스티드']",긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['플리츠'],노멀,['체크'],,,,,,,화이트,셔츠칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1503,956345,프레피,"아우터, 하의",4,노말,블랙,재킷,,긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['단추'],노멀,['체크'],,,,,,,화이트,,,,,,,['우븐'],['체크'],,,,,,,,,,,,
1504,956346,프레피,"아우터, 하의",4,노말,블랙,재킷,,긴팔,"['우븐', '가죽']",,노멀,미니,블랙,스커트,['단추'],노멀,['체크'],,,,,,,화이트,,,,,,,['우븐'],['체크'],,,,,,,,,,,,
1505,956449,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['비대칭'],노멀,,,,,,,,,,,,,,그레이,['우븐'],['체크'],블랙,,티셔츠,긴팔,['우븐'],['무지'],라운드넥,타이트,,,,
1506,956450,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['비대칭'],노멀,,,,,,,,,,,,,,그레이,['우븐'],['체크'],블랙,,티셔츠,긴팔,['우븐'],['무지'],라운드넥,타이트,,,,
1507,956451,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['비대칭'],노멀,,,,,,,,,,,,,,그레이,['우븐'],['체크'],블랙,,티셔츠,긴팔,['우븐'],['무지'],라운드넥,타이트,,,,
1508,956458,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['비대칭'],노멀,,,,,,,,,,,,,,그레이,['우븐'],['체크'],블랙,,티셔츠,긴팔,['우븐'],['무지'],라운드넥,타이트,,,,
1509,956459,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['비대칭'],노멀,,,,,,,,,,,,,,그레이,['우븐'],['체크'],블랙,,티셔츠,긴팔,['우븐'],['무지'],라운드넥,타이트,,,,
1510,956460,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['비대칭'],노멀,,,,,,,,,,,,,,그레이,['우븐'],['체크'],블랙,,티셔츠,긴팔,['우븐'],['무지'],라운드넥,타이트,,,,
1511,956461,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['비대칭'],노멀,,,,,,,,,,,,,,그레이,['우븐'],['체크'],블랙,,티셔츠,긴팔,['우븐'],['무지'],라운드넥,타이트,,,,
1512,956464,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,,노멀,,,,,,,,,,,,,,그레이,['우븐'],['체크'],블랙,,티셔츠,긴팔,['우븐'],['무지'],,타이트,,,,
1513,958022,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1514,958025,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1515,958026,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1516,958027,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1517,958028,프레피,"하의, 상의",3,,,,,,,,,,그레이,,,,,,,,,,,,,,,,,베이지,,,화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1518,958029,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1519,958030,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1520,958031,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1521,958032,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1522,958035,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1523,958036,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1524,958037,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1525,958038,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1526,958039,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1527,958040,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,베이지,['울/캐시미어'],['체크'],화이트,,티셔츠,반팔,['스판덱스'],['무지'],터틀넥,타이트,,,,
1528,958061,프레피,"아우터, 하의",4,노말,그레이,재킷,,긴팔,['울/캐시미어'],,노멀,미니,,스커트,,노멀,['체크'],,,,,,,베이지,셔츠칼라,,,,,,['울/캐시미어'],['체크'],,,,,,,,,,,,
1529,958062,프레피,"아우터, 하의",4,노말,그레이,재킷,,긴팔,['울/캐시미어'],,노멀,미니,,스커트,,노멀,['체크'],,,,,,,베이지,셔츠칼라,,,,,,['울/캐시미어'],['체크'],,,,,,,,,,,,
1530,958065,프레피,"아우터, 하의",4,노말,그레이,재킷,,긴팔,['울/캐시미어'],,노멀,미니,,스커트,,노멀,['체크'],,,,,,,베이지,셔츠칼라,,,,,,['울/캐시미어'],['체크'],,,,,,,,,,,,
1531,958066,프레피,"아우터, 하의",4,노말,그레이,재킷,,긴팔,['울/캐시미어'],,노멀,미니,,스커트,,노멀,['체크'],,,,,,,베이지,셔츠칼라,,,,,,['울/캐시미어'],['체크'],,,,,,,,,,,,
1532,958067,프레피,"아우터, 하의",4,노말,그레이,재킷,,긴팔,['울/캐시미어'],,노멀,미니,,스커트,,노멀,['체크'],,,,,,,베이지,셔츠칼라,,,,,,['울/캐시미어'],['체크'],,,,,,,,,,,,
1533,958068,프레피,"아우터, 하의",4,노말,그레이,재킷,,긴팔,['울/캐시미어'],,노멀,미니,,스커트,,노멀,['체크'],,,,,,,베이지,셔츠칼라,,,,,,['울/캐시미어'],['체크'],,,,,,,,,,,,
1534,958069,프레피,"아우터, 하의",4,노말,그레이,재킷,,긴팔,['울/캐시미어'],,노멀,미니,,스커트,,노멀,['체크'],,,,,,,베이지,셔츠칼라,,,,,,['울/캐시미어'],['체크'],,,,,,,,,,,,
1535,958070,프레피,"아우터, 하의",4,노말,그레이,재킷,,긴팔,['울/캐시미어'],,노멀,미니,,스커트,,노멀,['체크'],,,,,,,베이지,셔츠칼라,,,,,,['울/캐시미어'],['체크'],,,,,,,,,,,,
1536,958071,프레피,"아우터, 하의",4,노말,그레이,재킷,,긴팔,['울/캐시미어'],,노멀,미니,그레이,스커트,,노멀,['체크'],,,,,,,베이지,셔츠칼라,,,,,베이지,['울/캐시미어'],['체크'],,,,,,,,,,,,
1537,958072,프레피,"아우터, 하의",4,노말,그레이,재킷,,긴팔,['울/캐시미어'],,노멀,미니,그레이,스커트,,노멀,['체크'],,,,,,,베이지,셔츠칼라,,,,,베이지,['울/캐시미어'],['체크'],,,,,,,,,,,,
1538,958075,프레피,"아우터, 하의",4,노말,그레이,재킷,,긴팔,['울/캐시미어'],,노멀,미니,그레이,스커트,,노멀,['체크'],,,,,,,베이지,셔츠칼라,,,,,베이지,['울/캐시미어'],['체크'],,,,,,,,,,,,
1539,970410,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['플레어'],노멀,,,,,,,,,,,,,,,['우븐'],['무지'],화이트,블랙,셔츠,반팔,['우븐'],['무지'],,노멀,,,셔츠칼라,
1540,970411,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['플레어'],노멀,,,,,,,,,,,,,,,['우븐'],['무지'],화이트,블랙,셔츠,반팔,['우븐'],['무지'],,노멀,,,셔츠칼라,
1541,970412,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['플레어'],노멀,,,,,,,,,,,,,,,['우븐'],['무지'],화이트,블랙,셔츠,반팔,['우븐'],['무지'],,노멀,,,셔츠칼라,
1542,970413,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['플레어'],노멀,,,,,,,,,,,,,,,['우븐'],['무지'],화이트,블랙,셔츠,반팔,['우븐'],['무지'],,노멀,,,셔츠칼라,
1543,970414,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['플레어'],노멀,,,,,,,,,,,,,,,['우븐'],['무지'],화이트,블랙,셔츠,반팔,['우븐'],['무지'],,노멀,,,셔츠칼라,
1544,970415,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['플레어'],노멀,,,,,,,,,,,,,,,['우븐'],['무지'],화이트,블랙,셔츠,반팔,['우븐'],['무지'],,노멀,,,셔츠칼라,
1545,970416,프레피,"하의, 상의",3,,,,,,,,,미니,블랙,스커트,['플레어'],노멀,,,,,,,,,,,,,,,['우븐'],['무지'],화이트,블랙,셔츠,반팔,['우븐'],['무지'],,노멀,,,셔츠칼라,
1546,976017,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,"['싱글브레스티드', '단추', '포켓']",긴팔,['우븐'],,루즈,미니,브라운,팬츠,['플리츠'],노멀,['무지'],,,,,,,,테일러드칼라,,,,,,['우븐'],['무지'],블랙,,티셔츠,없음,['저지'],['무지'],라운드넥,노멀,,,,
1547,976018,프레피,"아우터, 하의",4,하프,브라운,재킷,,긴팔,['우븐'],,루즈,미니,,팬츠,['플리츠'],노멀,['무지'],,,,,,,,테일러드칼라,,,,,,['우븐'],['무지'],,,,,,,,,,,,
1548,976019,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,"['싱글브레스티드', '단추', '포켓']",긴팔,['우븐'],,루즈,미니,브라운,팬츠,['플리츠'],노멀,['무지'],,,,,,,,테일러드칼라,,,,,,['우븐'],['무지'],블랙,,티셔츠,없음,['저지'],['무지'],라운드넥,노멀,,,,
1549,976020,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,"['싱글브레스티드', '단추', '포켓']",긴팔,['우븐'],,루즈,미니,브라운,팬츠,['플리츠'],노멀,['무지'],,,,,,,,테일러드칼라,,,,,,['우븐'],['무지'],블랙,,티셔츠,없음,['저지'],['무지'],라운드넥,노멀,,,,
1550,976021,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,"['싱글브레스티드', '단추', '포켓']",긴팔,['우븐'],,루즈,미니,브라운,팬츠,['플리츠'],노멀,['무지'],,,,,,,,테일러드칼라,,,,,,['우븐'],['무지'],블랙,,티셔츠,없음,['저지'],['무지'],라운드넥,노멀,,,,
1551,976022,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,"['싱글브레스티드', '단추', '포켓']",긴팔,['우븐'],,루즈,미니,브라운,팬츠,['플리츠'],노멀,['무지'],,,,,,,,테일러드칼라,,,,,,['우븐'],['무지'],블랙,,티셔츠,없음,['저지'],['무지'],라운드넥,노멀,,,,
1552,976023,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,"['싱글브레스티드', '단추', '포켓']",긴팔,['우븐'],,루즈,미니,브라운,팬츠,['플리츠'],노멀,['무지'],,,,,,,,테일러드칼라,,,,,,['우븐'],['무지'],블랙,,티셔츠,없음,['저지'],['무지'],라운드넥,노멀,,,,
